neighborhood_id,name,district,lat,lon,population
412,KAVAKLI İSTİKLAL,SİLİVRİ,41.092388,28.332308,2115
413,KAVAKPINAR,PENDİK,40.880838,29.281254,65885
414,KAYABAŞI,BAŞAKŞEHİR,41.10526,28.759977,118479
415,KAYIŞDAĞI,ATAŞEHİR,40.981263,29.147782,41203
416,KAYNARCA,BEYKOZ,41.180145,29.158523,772
417,KAYNARCA,PENDİK,40.874438,29.25999,46198
418,KAZIM KARABEKİR,GAZİOSMANPAŞA,41.077794,28.911574,42091
419,KAZIM KARABEKİR,ÜMRANİYE,41.043495,29.10423,15635
420,KAZIM KARABEKİR PAŞA,SARIYER,41.159657,29.025099,7709
421,KAZLIÇEŞME,ZEYTİNBURNU,41.000635,28.915768,5941
422,KEMAL TÜRKLER,SANCAKTEPE,41.004294,29.217866,22647
423,KEMALPAŞA,BAĞCILAR,41.049588,28.850706,31131
424,KEMALPAŞA,FATİH,41.011508500000005,28.954026,448
425,KEMALPAŞA,KÜÇÜKÇEKMECE,41.000942,28.794421,14002
426,KEMER,ESENLER,41.050099,28.879517,21230
427,KERVANSARAY,ŞİLE,41.072252,29.453038,430
428,KESTANELİK,ÇATALCA,41.234594,28.494928,2503
429,KEÇECİ PİRİ,BEYOĞLU,41.041289,28.95463,13462
430,KILIÇALİ PAŞA,BEYOĞLU,41.030899,28.982814,2132
431,KILIÇLI,BEYKOZ,41.153012,29.299524,547
432,KINALIADA,ADALAR,40.910724,29.055251,2044
433,KISIKLI,ÜSKÜDAR,41.02594,29.074715,19905
434,KISIRKAYA,SARIYER,41.251715,28.977576,439
435,KIZILCA,ŞİLE,41.154794,29.539576,738
436,KIZILCAALİ,ÇATALCA,41.236044,28.560162,201
437,KOCASİNAN MERKEZ,BAHÇELİEVLER,41.018001,28.84234,69725
438,KOCATAŞ,SARIYER,41.167944,29.035846,4417
439,KOCATEPE,BAYRAMPAŞA,41.053001,28.896924,20553
440,KOCATEPE,BEYOĞLU,41.0398555,28.982838,1401
441,KONAKLAR,BEŞİKTAŞ,41.089177,29.010355,15699
442,KORDONBOYU,KARTAL,40.887402,29.190898,12489
443,KORUCU,ŞİLE,41.122156,29.569574,245
444,KOZA,ESENYURT,41.059668,28.667541,10025
445,KOZYATAĞI,KADIKÖY,40.968432,29.098058,36361
446,KOÇULLU,ÇEKMEKÖY,41.077102,29.348619,1369
447,KOŞUYOLU,KADIKÖY,41.008932,29.035656,6648
448,KULAKSIZ,BEYOĞLU,41.037372,28.963577,8650
449,KUMBABA,ŞİLE,41.166551,29.577383,1710
450,KUMBURGAZ,BÜYÜKÇEKMECE,41.030321,28.455548,9799
451,KUMKÖY (KİLYOS),SARIYER,41.245767,29.036089,3949
452,KURFALLI,SİLİVRİ,41.201752,28.261486,552
453,KURFALLI,ŞİLE,41.134226,29.825655,330
454,KURNA,PENDİK,40.95548,29.334941,1181
455,KURNA,ŞİLE,41.194224,29.364486,279
456,KURTDOĞMUŞ,PENDİK,41.012131,29.360231,604
457,KURTKÖY,PENDİK,40.912101,29.297978,39477
458,KURUÇEŞME,BEŞİKTAŞ,41.060817,29.0354,2791
459,KUZGUNCUK,ÜSKÜDAR,41.033455,29.031262,3827
460,KUŞTEPE,ŞİŞLİ,41.070204,28.990637,14678
461,KÖMÜRLÜK,ŞİLE,41.079803,29.435108,258
462,KÜLTÜR,BEŞİKTAŞ,41.072916,29.034458,4485
463,KÜÇÜK AYASOFYA,FATİH,41.003832,28.973602,1418
464,KÜÇÜK KILIÇLI,SİLİVRİ,41.131625,28.204605,312
465,KÜÇÜK PİYALE,BEYOĞLU,41.038289,28.96752,8330
466,KÜÇÜK SİNEKLİ,SİLİVRİ,41.229868,28.191248,135
467,KÜÇÜKBAKKALKÖY,ATAŞEHİR,40.981651,29.114931,29413
468,KÜÇÜKSU,ÜSKÜDAR,41.063567,29.0690515,18707
469,KÜÇÜKYALI MERKEZ,MALTEPE,40.949216,29.114544,25245
470,KÜÇÜKÇAMLICA,ÜSKÜDAR,41.012562,29.068914,10955
471,KİRAZLI,BAĞCILAR,41.03551,28.840769,39023
472,KİRAZLIDERE,ÇEKMEKÖY,41.018025,29.21581,10779
473,KİRAZLITEPE,ÜSKÜDAR,41.0379225,29.058383,11075
474,KİREÇBURNU,SARIYER,41.142016,29.047948,6676
475,LEVAZIM,BEŞİKTAŞ,41.064088,29.019045,6049
476,LEVENT,BEŞİKTAŞ,41.077633,29.015847,2831
477,MADEN,SARIYER,41.172639,29.053333,14064
478,MADENLER,ÜMRANİYE,41.011818,29.185784,16003
479,MAHMUT ŞEVKET PAŞA,ŞİŞLİ,41.051904,28.964711,18074
480,MAHMUTBEY,BAĞCILAR,41.053493,28.825779,25535
481,MAHMUTŞEVKETPAŞA,BEYKOZ,41.151158,29.188113,1827
482,MALKOÇOĞLU,SULTANGAZİ,41.114721,28.847862,13007
483,MALTEPE,ZEYTİNBURNU,41.020241,28.907185,12032
484,MAREŞAL FEVZİ ÇAKMAK,ARNAVUTKÖY,41.199292,28.726101,7423
485,MAREŞAL ÇAKMAK,GÜNGÖREN,41.014528,28.865245,26737
486,MARMARA,BEYLİKDÜZÜ,40.981355,28.67189,31850
487,MASLAK,SARIYER,41.113386,29.014989,14281
488,MAVİGÖL,ARNAVUTKÖY,41.201868,28.766002,10633
489,MECLİS,SANCAKTEPE,41.012775,29.197041,27568
490,MECİDİYE,BEŞİKTAŞ,41.055257,29.022474,9486
491,MECİDİYE,SULTANBEYLİ,40.959972,29.295819,21900
492,MECİDİYEKÖY,ŞİŞLİ,41.069283,28.998634,19289
493,MEHMET AKİF,KÜÇÜKÇEKMECE,41.057268,28.804389,51978
494,MEHMET AKİF,SULTANBEYLİ,40.96157,29.264578,29092
495,MEHMET AKİF,ÇEKMEKÖY,41.018569,29.184716,33245
496,MEHMET AKİF,ÜMRANİYE,41.006468,29.140749,26384
497,MEHMET AKİF ERSOY,ARNAVUTKÖY,41.208308,28.715542,8132
498,MEHMET AKİF ERSOY,ESENYURT,41.018846,28.666724,26809
499,MEHMET AKİF ERSOY,KAĞITHANE,41.058841,28.955054,12274
500,MEHMET AKİF ERSOY,ÜSKÜDAR,41.044312000000005,29.0702145,18182
501,MEHMET NESİH ÖZMEN,GÜNGÖREN,41.013375,28.890721,7552
502,MEHTERÇEŞME,ESENYURT,41.018275,28.664756,37697
503,MENDERES,ESENLER,41.043418,28.8773615,30138
504,MERCAN,FATİH,41.013767,28.966889,128
505,MERDİVENKÖY,KADIKÖY,40.982241,29.069298,30728
506,MERKEZ,AVCILAR,40.980468,28.721249,26592
507,MERKEZ,BAĞCILAR,41.032548,28.859062,26590
508,MERKEZ,BEYKOZ,41.134177,29.094272,5785
509,MERKEZ,EYÜPSULTAN,41.052405,28.934675499999997,11858
510,MERKEZ,GAZİOSMANPAŞA,41.057492,28.916552,30237
511,MERKEZ,GÜNGÖREN,41.02358,28.871537,39468
512,MERKEZ,KAĞITHANE,41.082116,28.971054,34163
513,MERKEZ,ÇEKMEKÖY,41.037389,29.175135,33447
514,MERKEZ,ŞİŞLİ,41.062529,28.984632,13206
515,MERKEZEFENDİ,ZEYTİNBURNU,41.010534,28.913421,23844
516,MERVE,SANCAKTEPE,41.006233,29.23924,21451
517,MESCİT,TUZLA,40.895069,29.354973,5760
518,MEVLANA,ATAŞEHİR,40.990942,29.155413,17403
519,MEVLANA,ESENYURT,41.011515,28.653017,14560
520,MEVLANA,GAZİOSMANPAŞA,41.084986,28.912591,22139
521,MEVLANA,SANCAKTEPE,41.008787,29.258266,22651
522,MEVLANAKAPI,FATİH,41.015589,28.925633,17451
523,MEŞRUTİYET,ŞİLE,41.158569,29.562031,2484
524,MEŞRUTİYET,ŞİŞLİ,41.054895,28.987503,6920
525,MOLLA GÜRANİ,FATİH,41.013973,28.943513,11701
526,MOLLA HÜSREV,FATİH,41.0159525,28.958826000000002,1291
527,MUHSİNE HATUN,FATİH,41.004342,28.963553,1290
528,MURAT ÇESME,BÜYÜKÇEKMECE,41.014983,28.531132,19532
529,MURATBEY MERKEZ,ÇATALCA,41.096645,28.492771,1435
530,MURATPAŞA,BAYRAMPAŞA,41.051106,28.906751,33119
531,MURATREİS,ÜSKÜDAR,41.0235345,29.0321225,13566
532,MUSTAFA KEMAL,ATAŞEHİR,41.00353,29.094957,13509
533,MUSTAFA KEMAL PAŞA,ARNAVUTKÖY,41.186974,28.731863,18855
534,MUSTAFA KEMALPAŞA,AVCILAR,41.003445,28.706895,45252
535,MİMAR HAYRETTİN,FATİH,41.006966,28.967087,472
536,MİMAR KEMALETTİN,FATİH,41.009107,28.958369,184
537,MİMAR SİNAN,ATAŞEHİR,40.985242,29.163229,9591
538,MİMAR SİNAN,BÜYÜKÇEKMECE,41.014605,28.562321,9382
539,MİMAR SİNAN,ESENLER,41.0341905,28.8893985,13116
540,MİMAR SİNAN,SULTANBEYLİ,40.991733,29.26936,28524
541,MİMAR SİNAN,TUZLA,40.840406,29.359845,29105
542,MİMAR SİNAN,ÇEKMEKÖY,41.033112,29.181446,27140
543,MİMAR SİNAN,ÜSKÜDAR,41.023511,29.018261,11364
544,MİMAROBA,BÜYÜKÇEKMECE,41.00164,28.541967,20010
545,MİTHATPAŞA,EYÜPSULTAN,41.1596825,28.913219,9663
546,NAKKAŞ,ÇATALCA,41.187568,28.555889,793
547,NAMIK KEMAL,ÜMRANİYE,41.023253,29.091976,28670
548,NECİP FAZIL,SULTANBEYLİ,40.94015,29.278175,24476
549,NECİP FAZIL,ÜMRANİYE,41.015473,29.164939,29138
550,NECİP FAZIL KISAKÜREK,ESENYURT,41.033027,28.64845,20015
551,NENEHATUN,ARNAVUTKÖY,41.1999585,28.729529499999998,11868
552,NURTEPE,KAĞITHANE,41.07749,28.962714,26360
553,NURİPAŞA,ZEYTİNBURNU,40.988941,28.900627,25261
554,NİNE HATUN,ESENLER,41.033298,28.878169,38711
555,NİSBETİYE,BEŞİKTAŞ,41.071182,29.029002,11004
556,NİZAM,ADALAR,40.873477,29.128518,4066
557,NİŞANCA,FATİH,41.005154,28.958596,4034
558,NİŞANCI,EYÜPSULTAN,41.042393,28.935807,14854
559,NİŞANTEPE,ÇEKMEKÖY,41.042524,29.265726,13587
560,ODAYERİ,EYÜPSULTAN,41.236436,28.853676,247
561,OKLALI,ÇATALCA,41.222493,28.475631,1519
562,ORHAN GAZİ,ESENYURT,41.066825,28.658555,19205
563,ORHANGAZİ,PENDİK,40.866535,29.287379,27865
564,ORHANGAZİ,SULTANBEYLİ,40.940264,29.286735,18477
565,ORHANLI,TUZLA,40.89607,29.357353,2023
566,ORHANTEPE,KARTAL,40.905941,29.161216,27510
567,ORMANLI,ÇATALCA,41.392277,28.453618,1081
568,ORTA,BAYRAMPAŞA,41.0342415,28.9130275,15778
569,ORTA,KARTAL,40.914472,29.201998,18220
570,ORTA,PENDİK,40.889113,29.243144,3224
571,ORTA,TUZLA,40.904553,29.378623,12054
572,ORTABAYIR,KAĞITHANE,41.077354,29.003404,21968
573,ORTAKÖY,BEŞİKTAŞ,41.051494,29.027704,9031
574,ORTAKÖY,SİLİVRİ,41.100568,28.376195,4773
575,ORUÇOĞLU,ŞİLE,41.06336,29.490634,456
576,ORUÇREİS,ESENLER,41.062428,28.856147,33090
577,OSMANAĞA,KADIKÖY,40.98498,29.033961,7451
578,OSMANGAZİ,ESENYURT,41.041059,28.647242,30709
579,OSMANGAZİ,SANCAKTEPE,40.983337,29.232752,54014
580,OSMANKÖY,ŞİLE,41.081942,29.730719,306
581,OSMANİYE,BAKIRKÖY,40.994649,28.883419,22271
582,OVACIK,ŞİLE,41.119417,29.617768,164
583,OVAYENİCE,ÇATALCA,41.100186,28.419065,1287
584,PARSELLER,ÜMRANİYE,41.029622,29.158018,15839
585,PAŞA,ŞİŞLİ,41.051929,28.976076,18827
586,PAŞABAHÇE,BEYKOZ,41.115335,29.0956045,3659
587,PAŞAKÖY,SANCAKTEPE,41.018296,29.278715,1769
588,PAŞAMANDIRA,BEYKOZ,41.183767,29.251159,1373
589,PETROL İŞ,KARTAL,40.89608,29.178946,28935
590,PINAR,ESENYURT,41.033168,28.663694,42721
591,PINAR,SARIYER,41.114213,29.031826,10922
592,PINARTEPE,BÜYÜKÇEKMECE,40.996222,28.608152,23435
593,POLONEZKÖY,BEYKOZ,41.110234,29.211681,388
594,POLİGON,SARIYER,41.116596,29.041019,6220
595,POSTANE,TUZLA,40.817491,29.303842,22776
596,POYRAZKÖY,BEYKOZ,41.206977,29.131919,881
597,PTT EVLERİ,SARIYER,41.155475,29.022522,5133
598,PİRİ MEHMET PAŞA,SİLİVRİ,41.074569,28.244028666666665,7741
599,PİRİ REİS,ESENYURT,41.019437,28.648974,17057
600,PİRİNÇÇİ,EYÜPSULTAN,41.133966,28.832899,3514
601,PİRİPAŞA,BEYOĞLU,41.044116,28.951127,15303
602,PİYALEPAŞA,BEYOĞLU,41.04949,28.96028,20512
603,RAMAZANOĞLU,PENDİK,40.896049,29.286279,2429
604,RAMİ CUMA,EYÜPSULTAN,41.048745,28.920343,14639
605,RAMİ YENİ,EYÜPSULTAN,41.051811,28.916712,14843
606,RASİMPAŞA,KADIKÖY,40.995431,29.031926,12082
607,REŞADİYE,ÇEKMEKÖY,41.079781,29.250004,2953
608,REŞİTPAŞA,SARIYER,41.103952,29.047619,16743
609,RUMELİ KAVAĞI,SARIYER,41.181476,29.073434,3562
610,RUMELİFENERİ,SARIYER,41.233869,29.112139,4679
611,RÜSTEMPAŞA,FATİH,41.017067,28.970408499999998,19
612,RÜZGARLIBAHÇE,BEYKOZ,41.097945,29.099784,7879
613,RİVA,BEYKOZ,41.223267,29.217724,3978
614,SAADETDERE,ESENYURT,41.010656,28.69637,24511
615,SAFA,SANCAKTEPE,41.008702,29.247896,25062
616,SAHRAYICEDİT,KADIKÖY,40.984961,29.083185,29451
617,SAHİL,BEYLİKDÜZÜ,40.964581,28.64052,8374
618,SAHİLKÖY,ŞİLE,41.202418,29.412563,1078
619,SAKARYA,EYÜPSULTAN,41.065116,28.941067,10915
620,SAKIZAĞACI,BAKIRKÖY,40.977833,28.880687,8550
621,SALACAK,ÜSKÜDAR,41.017629,29.013806,9212
622,SANAYİ,GÜNGÖREN,41.018204,28.879833,11204
623,SANCAKTEPE,BAĞCILAR,41.039477,28.855817,18984
624,SAPAN BAĞLARI,PENDİK,40.887379,29.22162,12225
625,SARAY,ÜMRANİYE,41.031977,29.117071,3460
626,SARAÇ İSHAK,FATİH,41.007336,28.964051,798
627,SARIGAZİ,SANCAKTEPE,41.005738,29.211286,23865
628,SARIGÖL,GAZİOSMANPAŞA,41.059972,28.916687,25213
629,SARIYER MERKEZ,SARIYER,41.166501,29.057299,11362
630,SARIYER YENİMAHALLE,SARIYER,41.171132,29.060039,11362
631,SATMAZLI,ŞİLE,41.128872,29.556252,453
632,SAYALAR,SİLİVRİ,41.316316,28.174329,919
633,SAZLIBOSNA,ARNAVUTKÖY,41.155529,28.674865,1096
634,SELAHADDİN EYYUBİ,ESENYURT,41.046628,28.661751,29837
635,SELİMPAŞA,SİLİVRİ,41.055091,28.365595,25813
636,SELİMİYE,ÜSKÜDAR,41.010586,29.017422,8611
637,SEMİZKUMLAR,SİLİVRİ,41.075279,28.147001,37159
638,SEYMEN,SİLİVRİ,41.156483,28.170463,1049
639,SEYRANTEPE,KAĞITHANE,41.097439,28.995571,24056
640,SEYYİD ÖMER,FATİH,41.008715,28.930267,23592
641,SEYİTNİZAM,ZEYTİNBURNU,41.004994,28.907509,21530
642,SIRAPINAR,ÇEKMEKÖY,41.100865,29.326428,1233
643,SOFULAR,ŞİLE,41.172684,29.491346,362
644,SORTULLU,ŞİLE,41.069062,29.735121,159
645,SOĞANLI,BAHÇELİEVLER,41.01102,28.855333,61359
646,SOĞANLIK YENİ,KARTAL,40.917601,29.193371,27806
647,SOĞUKPINAR,ÇEKMEKÖY,41.023315,29.232625,10618
648,SOĞULLU,ŞİLE,41.095499,29.821136,196
649,SUADİYE,KADIKÖY,40.95999,29.085614,25584
650,SUBAŞI,ÇATALCA,41.222053,28.455024,1569
651,SULTAN AHMET,FATİH,41.003265,28.977203,444
652,SULTAN SELİM,KAĞITHANE,41.089142,28.999328,35245
653,SULTANTEPE,ÜSKÜDAR,41.028342,29.021055,10543
654,SULTANÇİFTLİĞİ,SULTANGAZİ,41.099586,28.861879,37094
655,SULTANÇİFTLİĞİ,ÇEKMEKÖY,41.031903,29.224063,21027
656,SULTANİYE,ESENYURT,41.0365325,28.684066,23330
657,SURURİ,FATİH,41.011676,28.972023,46
658,SURURİ MEHMET EFENDİ,BEYOĞLU,41.036771,28.972454,3886
659,SÖĞÜTLÜ ÇEŞME,KÜÇÜKÇEKMECE,41.017576,28.785217,32646
660,SÜLEYMANİYE,ESENYURT,41.043206,28.681014,34649
661,SÜLEYMANİYE,FATİH,41.015104,28.961882,598
662,SÜLÜNTEPE,PENDİK,40.915042,29.28041,25750
663,SÜMBÜL EFENDİ,FATİH,41.00359566666666,28.929507666666666,15202
664,SÜMER,ZEYTİNBURNU,40.9884525,28.8971765,38053
665,SÜTLÜCE,BEYOĞLU,41.051919,28.946708,13750
666,SİLAHTARAĞA,EYÜPSULTAN,41.06099,28.940427,10166
667,SİNANOBA,BÜYÜKÇEKMECE,40.997528,28.540964,15778
668,SİNANPAŞA,BEŞİKTAŞ,41.043136,29.005695,2207
669,SİTE,ÜMRANİYE,41.008469,29.109118000000002,21536
670,TAHTAKALE,AVCILAR,41.057208,28.727089,68599
671,TAHTAKALE,FATİH,41.017141,28.968209,13
672,TALATPAŞA,KAĞITHANE,41.061281,28.964493,33119
673,TANTAVİ,ÜMRANİYE,41.029611,29.086419,11942
674,TARABYA,SARIYER,41.137441,29.052752,17546
675,TATLISU,ÜMRANİYE,41.003509,29.134167,23473
676,TAYAKADIN,ARNAVUTKÖY,41.270247,28.690896,3688
677,TAŞDELEN,ÇEKMEKÖY,41.032146,29.231305,12849
678,TAŞOLUK,ARNAVUTKÖY,41.196516,28.719274,12382
679,TEKE,ŞİLE,41.067645,29.66286,524
680,TELSİZ,ZEYTİNBURNU,41.002063,28.910607,33987
681,TELSİZLER,KAĞITHANE,41.078587,28.997082,11304
682,TEPEÖREN,TUZLA,40.9102,29.388581,8028
683,TEPEÜSTÜ,ÜMRANİYE,41.015555,29.13223,13142
684,TERAZİDERE,BAYRAMPAŞA,41.032891,28.901784,15437
685,TERKOS,ARNAVUTKÖY,41.302505,28.676245,933
686,TEVFİKBEY,KÜÇÜKÇEKMECE,41.007139,28.799687,34864
687,TEŞVİKİYE,ŞİŞLİ,41.051359500000004,28.994902250000003,10541
688,TOKATKÖY,BEYKOZ,41.149729,29.088855000000002,13719
689,TOPAĞACI,ÜMRANİYE,41.050801,29.100011,13141
690,TOPKAPI,FATİH,41.021207,28.928289,10195
691,TOPÇULAR,EYÜPSULTAN,41.04161,28.922442,5324
692,TOZKOPARAN,GÜNGÖREN,41.016104,28.896266,14632
693,TUNA,ESENLER,41.050817,28.860002,30674
694,TURGUT REİS,ESENLER,41.058762,28.864084,41823
695,TURGUT REİS,SULTANBEYLİ,40.966032,29.280478,19889
696,TURGUT ÖZAL,ESENYURT,41.006022,28.69387,28564
697,TÜRKALİ,BEŞİKTAŞ,41.049819,29.002292,9618
698,TÜRKOBA,BÜYÜKÇEKMECE,41.033512,28.522414,15138
699,ULUPELİT,ŞİLE,41.086624,29.515347,242
700,ULUS,BEŞİKTAŞ,41.065453,29.028251,6715
701,ULUS,BÜYÜKÇEKMECE,41.0315425,28.5485275,16280
702,USKUMRUKÖY,SARIYER,41.220151,29.022309,10520
703,UĞUR MUMCU,KARTAL,40.931761,29.212991,39210
704,UĞUR MUMCU,SULTANGAZİ,41.101309,28.867074,41107
705,VALİDE-İ ATİK,ÜSKÜDAR,41.019303,29.025867,19455
706,VATAN,BAYRAMPAŞA,41.033215,28.907629,9674
707,VELİBABA,PENDİK,40.902041,29.257345,42505
708,VELİEFENDİ,ZEYTİNBURNU,40.997273,28.897963,23267
709,VEYSEL KARANİ,SANCAKTEPE,40.964475,29.23798,26847
710,VİŞNEZADE,BEŞİKTAŞ,41.044241,29.000882,8320
711,YAHYA KAHYA,BEYOĞLU,41.032842,28.970388,3382
712,YAHYA KEMAL,KAĞITHANE,41.084666,28.98793,16801
713,YAKA,ŞİLE,40.99207,29.652542,328
714,YAKACIK ÇARŞI,KARTAL,40.918371,29.2260975,18637
715,YAKUPLU,BEYLİKDÜZÜ,40.997221,28.673277,58863
716,YALI,KARTAL,40.890316,29.220693,12051
717,YALI,MALTEPE,40.921059,29.129298,12277
718,YALIKÖY,BEYKOZ,41.137508,29.085876,5102
719,YALIKÖY,ÇATALCA,41.477249,28.295942,1467
720,YAMANEVLER,ÜMRANİYE,41.026056,29.100082,19270
721,YARIMBURGAZ,KÜÇÜKÇEKMECE,41.04973,28.754119,8774
722,YASSIÖREN,ARNAVUTKÖY,41.235644,28.597807,1057
723,YAVUZ SELİM,BAĞCILAR,41.038427,28.851755,26892
724,YAVUZ SELİM,BEYKOZ,41.08124,29.15722,5552
725,YAVUZ SELİM,ESENLER,41.035604,28.892954,3517
726,YAVUZ SELİM,SULTANBEYLİ,40.949686,29.279717,20717
727,YAVUZ SULTAN SELİM,FATİH,41.025368,28.95448,15723
728,YAVUZ SİNAN,FATİH,41.019952,28.96362,211
729,YAVUZTÜRK,ÜSKÜDAR,41.032168,29.081618,30818
730,YAYALAR,PENDİK,40.905208,29.26472,13500
731,YAYLA,SULTANGAZİ,41.148388,28.853386,7945
732,YAYLA,TUZLA,40.831613,29.308332,32127
733,YAYLACIK,ÇATALCA,41.357482,28.220135,53
734,YAYLALI,ŞİLE,41.092934,29.672397,70
735,YAZIMANAYIR,ŞİLE,41.068366,29.683995,201
736,YAZLIK,ÇATALCA,41.293714,28.517533,342
737,YEDİKULE,FATİH,40.998883,28.923847,14847
738,YENİ,PENDİK,40.888337,29.22715,16122
739,YENİ MAHALLE,BEYKOZ,41.070605,29.078812,18933
740,YENİ MAHALLE,GAZİOSMANPAŞA,41.074089,28.901782,35415
741,YENİ MAHALLE,KÜÇÜKÇEKMECE,40.9973515,28.777012999999997,19789
742,YENİ ÇAMLICA,ATAŞEHİR,40.990492,29.165061,12583
743,YENİBOSNA MERKEZ,BAHÇELİEVLER,41.013459,28.818487,36301
744,YENİDOĞAN,GAZİOSMANPAŞA,41.057943,28.925633,7636
745,YENİDOĞAN,SANCAKTEPE,41.011631,29.238722,25082
746,YENİDOĞAN,ZEYTİNBURNU,40.990369,28.906294,9367
747,YENİGÜN,BAĞCILAR,41.021441,28.858911,20552
748,YENİKÖY,ARNAVUTKÖY,41.316809,28.722781,1585
749,YENİKÖY,SARIYER,41.117741,29.065568,14587
750,YENİKÖY,ŞİLE,41.121583,29.654217,479
751,YENİMAHALLE,BAKIRKÖY,40.979604,28.878462,6364
752,YENİMAHALLE,BAĞCILAR,41.041894,28.83779,34524
753,YENİMAHALLE,BÜYÜKÇEKMECE,41.02187,28.474464,2569
754,YENİSAHRA,ATAŞEHİR,40.988466,29.092995,9361
755,YENİŞEHİR,ATAŞEHİR,40.994084,29.14464,10958
756,YENİŞEHİR,BEYOĞLU,41.042464,28.97768,5118
757,YENİŞEHİR,PENDİK,40.924986,29.301708,65458
758,YENİŞEHİR,ÜMRANİYE,41.006325,29.100173,6584
759,YEŞİLBAYIR,ARNAVUTKÖY,41.130141,28.608096,631
760,YEŞİLBAĞLAR,PENDİK,40.894096,29.226003,7093
761,YEŞİLCE,KAĞITHANE,41.096311,28.997497,11965
762,YEŞİLKENT,AVCILAR,41.033585,28.707029,74003
763,YEŞİLKENT,ESENYURT,41.023795,28.659654,37410
764,YEŞİLKÖY,BAKIRKÖY,40.9624405,28.83095,24813
765,YEŞİLOVA,KÜÇÜKÇEKMECE,40.994344,28.785893,32076
766,YEŞİLPINAR,EYÜPSULTAN,41.079802,28.919388,39140
767,YEŞİLVADİ,ŞİLE,41.122577,29.475903,326
768,YILDIRIM,BAYRAMPAŞA,41.063893,28.892111,52454
769,YILDIZ,BEŞİKTAŞ,41.042592,29.008944,4635
770,YILDIZTABYA,GAZİOSMANPAŞA,41.064998,28.932174,23758
771,YILDIZTEPE,BAĞCILAR,41.024198,28.849613,35528
772,YOLÇATI,SİLİVRİ,41.130952,28.128248,382
773,YUKARI,KARTAL,40.892187,29.183796,7333
774,YUKARI DUDULLU,ÜMRANİYE,41.011726,29.153236,21576
775,YUNUS,KARTAL,40.8925535,29.214695499999998,13768
776,YUNUS EMRE,ARNAVUTKÖY,41.18514,28.760863,20759
777,YUNUS EMRE,ESENYURT,41.026345,28.696167,22691
778,YUNUS EMRE,SANCAKTEPE,41.020028,29.24919,29360
779,YUNUS EMRE,SULTANGAZİ,41.09721,28.890481,51770
780,ZAFER,BAHÇELİEVLER,41.002643,28.835196,76701
781,ZAFER,ESENYURT,41.014924,28.690013999999998,24513
782,ZEKERİYAKÖY,SARIYER,41.19675,29.028844,24291
783,ZERZAVATÇI,BEYKOZ,41.127654,29.159297,1078
784,ZEYNEP KAMİL,ÜSKÜDAR,41.014412,29.024478,11525
785,ZEYREK,FATİH,41.018955,28.954589,12360
786,ZUHURATBABA,BAKIRKÖY,40.987395,28.870441,20191
787,ZÜBEYDE HANIM,SULTANGAZİ,41.101301,28.905089,30922
788,ZÜHTÜPAŞA,KADIKÖY,40.985023,29.041792,7570
789,ZÜMRÜTEVLER,MALTEPE,40.9318,29.147617,88023
790,ZİYA GÖKALP,BAŞAKŞEHİR,41.076973,28.786923,31877
791,ÇAKIL,ÇATALCA,41.124048,28.448984,2831
792,ÇAKMAK,ÜMRANİYE,41.015571,29.127887,37696
793,ÇAKMAKLI,BÜYÜKÇEKMECE,41.054857,28.623192,5778
794,ÇAMLIBAHÇE,BEYKOZ,41.148751,29.085511,6036
795,ÇAMLIK,PENDİK,40.923575,29.284595,21548
796,ÇAMLIK,ÇEKMEKÖY,41.014552,29.194794,20454
797,ÇAMLIK,ÜMRANİYE,41.007905,29.125949,24194
798,ÇAMLITEPE,SARIYER,41.130056,29.02903,5645
799,ÇAMÇEŞME,PENDİK,40.873351,29.272553,32389
800,ÇANAKÇA,ÇATALCA,41.245426,28.493864,3046
801,ÇANTA SANCAKTEPE,SİLİVRİ,41.079891,28.083361,6448
802,ÇATAKLI,ŞİLE,41.07505,29.798898,248
803,ÇATALMEŞE,ÇEKMEKÖY,41.048657,29.243098,15233
804,ÇATMA MESCİT,BEYOĞLU,41.032126,28.971447,2046
805,ÇAVUŞ,ŞİLE,41.173241,29.606812,13106
806,ÇAVUŞOĞLU,KARTAL,40.889924,29.196848,14946
807,ÇAYIRBAŞI,SARIYER,41.155926,29.030941,4613
808,ÇAYIRBAŞI,ŞİLE,41.149853,29.645456,1555
809,ÇAYIRDERE,SİLİVRİ,41.280464,28.143975,1418
810,ÇAĞLAYAN,KAĞITHANE,41.076038,28.980063,30787
811,ÇELEBİ,ŞİLE,41.094659,29.904991,265
812,ÇELTİK,SİLİVRİ,41.110487,28.117718,1080
813,ÇELİKTEPE,KAĞITHANE,41.08338,29.002321,31991
814,ÇENGELDERE,BEYKOZ,41.09084,29.14088,5407
815,ÇENGELKÖY,ÜSKÜDAR,41.051073,29.053037,13272
816,ÇENGİLLİ,ŞİLE,41.003995,29.67222,226
817,ÇINAR,BAĞCILAR,41.03599,28.861037,32526
818,ÇINAR,ESENYURT,41.042282,28.665608,31971
819,ÇINAR,MALTEPE,40.943382,29.114783,20616
820,ÇINARDERE,PENDİK,40.894468,29.240538,21816
821,ÇIRPICI,ZEYTİNBURNU,40.999817,28.896264,25399
822,ÇIRÇIR,EYÜPSULTAN,41.079842,28.935578,37389
